"","x"
"6641","MOAR003_A375_24H:L22"
"6642","MOAR003_A375_24H:M01"
"6643","MOAR003_A375_24H:M04"
"6644","MOAR003_A375_24H:M07"
"6645","MOAR003_A375_24H:M10"
"6646","MOAR003_A375_24H:M13"
"6647","MOAR003_A375_24H:M16"
"6648","MOAR003_A375_24H:M19"
"6649","MOAR003_A375_24H:M22"
"6650","MOAR003_A375_24H:N04"
"6651","MOAR003_A375_24H:N07"
"6652","MOAR003_A375_24H:N10"
"6653","MOAR003_A375_24H:N13"
"6654","MOAR003_A375_24H:N16"
"6655","MOAR003_A375_24H:N19"
"6656","MOAR003_A375_24H:O04"
"6657","MOAR003_A375_24H:O10"
"6658","MOAR003_A375_24H:O19"
"6659","MOAR003_A375_24H:O22"
"6660","MOAR003_A375_24H:P01"
"6661","MOAR004_A375_24H:A07"
"6662","MOAR004_A375_24H:A10"
"6663","MOAR004_A375_24H:A13"
"6664","MOAR004_A375_24H:A16"
"6665","MOAR004_A375_24H:A19"
"6666","MOAR004_A375_24H:A22"
"6667","MOAR004_A375_24H:B07"
"6668","MOAR004_A375_24H:B10"
"6669","MOAR004_A375_24H:B13"
"6670","MOAR004_A375_24H:C04"
"6671","MOAR004_A375_24H:C07"
"6672","MOAR004_A375_24H:C13"
"6673","MOAR004_A375_24H:C16"
"6674","MOAR004_A375_24H:C19"
"6675","MOAR004_A375_24H:C22"
"6676","MOAR004_A375_24H:D01"
"6677","MOAR004_A375_24H:D07"
"6678","MOAR004_A375_24H:D13"
"6679","MOAR004_A375_24H:D22"
"6680","MOAR004_A375_24H:E01"
"6681","MOAR004_A375_24H:E04"
"6682","MOAR004_A375_24H:E13"
"6683","MOAR004_A375_24H:E22"
"6684","MOAR004_A375_24H:F01"
"6685","MOAR004_A375_24H:F04"
"6686","MOAR004_A375_24H:G01"
"6687","MOAR004_A375_24H:G04"
"6688","MOAR004_A375_24H:G16"
"6689","MOAR004_A375_24H:H01"
"6690","MOAR004_A375_24H:H10"
"6691","MOAR004_A375_24H:H13"
"6692","MOAR004_A375_24H:H22"
"6693","MOAR004_A375_24H:I04"
"6694","MOAR004_A375_24H:I13"
"6695","MOAR004_A375_24H:I19"
"6696","MOAR004_A375_24H:I22"
"6697","MOAR004_A375_24H:J19"
"6698","MOAR004_A375_24H:K13"
"6699","MOAR004_A375_24H:K16"
"6700","MOAR004_A375_24H:K19"
"6701","MOAR004_A375_24H:K22"
"6702","MOAR004_A375_24H:L04"
"6703","MOAR004_A375_24H:L10"
"6704","MOAR004_A375_24H:L13"
"6705","MOAR004_A375_24H:M04"
"6706","MOAR004_A375_24H:M16"
"6707","MOAR004_A375_24H:N10"
"6708","MOAR004_A375_24H:N16"
"6709","MOAR004_A375_24H:P04"
"6710","MOAR004_A375_24H:P16"
"6711","MOAR004_A375_24H:P19"
"6712","MOAR004_A375_24H:P22"
"6713","MOAR005_A375_24H:A10"
"6714","MOAR005_A375_24H:A19"
"6715","MOAR005_A375_24H:A22"
"6716","MOAR005_A375_24H:B07"
"6717","MOAR005_A375_24H:B13"
"6718","MOAR005_A375_24H:B19"
"6719","MOAR005_A375_24H:B22"
"6720","MOAR005_A375_24H:C04"
"6721","MOAR005_A375_24H:C22"
"6722","MOAR005_A375_24H:D04"
"6723","MOAR005_A375_24H:D19"
"6724","MOAR005_A375_24H:E01"
"6725","MOAR005_A375_24H:E04"
"6726","MOAR005_A375_24H:E10"
"6727","MOAR005_A375_24H:E13"
"6728","MOAR005_A375_24H:E16"
"6729","MOAR005_A375_24H:E19"
"6730","MOAR005_A375_24H:E22"
"6731","MOAR005_A375_24H:F07"
"6732","MOAR005_A375_24H:F13"
"6733","MOAR005_A375_24H:F19"
"6734","MOAR005_A375_24H:F22"
"6735","MOAR005_A375_24H:G01"
"6736","MOAR005_A375_24H:G13"
"6737","MOAR005_A375_24H:G22"
"6738","MOAR005_A375_24H:H01"
"6739","MOAR005_A375_24H:H13"
"6740","MOAR005_A375_24H:H19"
"6741","MOAR005_A375_24H:H22"
"6742","MOAR005_A375_24H:I01"
"6743","MOAR005_A375_24H:I04"
"6744","MOAR005_A375_24H:I07"
"6745","MOAR005_A375_24H:I13"
"6746","MOAR005_A375_24H:I22"
"6747","MOAR005_A375_24H:J01"
"6748","MOAR005_A375_24H:J04"
"6749","MOAR005_A375_24H:J07"
"6750","MOAR005_A375_24H:J10"
"6751","MOAR005_A375_24H:J19"
"6752","MOAR005_A375_24H:J22"
"6753","MOAR005_A375_24H:K19"
"6754","MOAR005_A375_24H:K22"
"6755","MOAR005_A375_24H:L01"
"6756","MOAR005_A375_24H:L07"
"6757","MOAR005_A375_24H:L10"
"6758","MOAR005_A375_24H:L19"
"6759","MOAR005_A375_24H:M01"
"6760","MOAR005_A375_24H:M04"
"6761","MOAR005_A375_24H:M07"
"6762","MOAR005_A375_24H:M19"
"6763","MOAR005_A375_24H:M22"
"6764","MOAR005_A375_24H:N01"
"6765","MOAR005_A375_24H:O07"
"6766","MOAR005_A375_24H:O13"
"6767","MOAR005_A375_24H:O16"
"6768","MOAR005_A375_24H:O22"
"6769","MOAR005_A375_24H:P04"
"6770","MOAR005_A375_24H:P07"
"6771","MOAR005_A375_24H:P10"
"6772","MOAR005_A375_24H:P13"
"6773","MOAR005_A375_24H:P19"
"6774","MOAR005_A375_24H:P22"
"6775","MOAR006_A375_24H:A07"
"6776","MOAR006_A375_24H:A10"
"6777","MOAR006_A375_24H:B07"
"6778","MOAR006_A375_24H:B10"
"6779","MOAR006_A375_24H:B13"
"6780","MOAR006_A375_24H:C01"
"6781","MOAR006_A375_24H:C04"
"6782","MOAR006_A375_24H:C07"
"6783","MOAR006_A375_24H:C10"
"6784","MOAR006_A375_24H:C16"
"6785","MOAR006_A375_24H:D01"
"6786","MOAR006_A375_24H:D04"
"6787","MOAR006_A375_24H:D10"
"6788","MOAR006_A375_24H:D22"
"6789","MOAR006_A375_24H:E01"
"6790","MOAR006_A375_24H:E07"
"6791","MOAR006_A375_24H:E13"
"6792","MOAR006_A375_24H:E22"
"6793","MOAR006_A375_24H:F01"
"6794","MOAR006_A375_24H:G01"
"6795","MOAR006_A375_24H:G07"
"6796","MOAR006_A375_24H:G10"
"6797","MOAR006_A375_24H:G22"
"6798","MOAR006_A375_24H:H01"
"6799","MOAR006_A375_24H:H10"
"6800","MOAR006_A375_24H:I07"
"6801","MOAR006_A375_24H:I10"
"6802","MOAR006_A375_24H:I16"
"6803","MOAR006_A375_24H:I19"
"6804","MOAR006_A375_24H:I22"
"6805","MOAR006_A375_24H:J01"
"6806","MOAR006_A375_24H:J07"
"6807","MOAR006_A375_24H:J10"
"6808","MOAR006_A375_24H:K04"
"6809","MOAR006_A375_24H:K13"
"6810","MOAR006_A375_24H:K16"
"6811","MOAR006_A375_24H:L01"
"6812","MOAR006_A375_24H:L04"
"6813","MOAR006_A375_24H:M01"
"6814","MOAR006_A375_24H:M04"
"6815","MOAR006_A375_24H:M07"
"6816","MOAR006_A375_24H:M10"
"6817","MOAR006_A375_24H:N01"
"6818","MOAR006_A375_24H:O04"
"6819","MOAR006_A375_24H:O22"
"6820","MOAR006_A375_24H:P04"
"6821","MOAR006_A375_24H:P10"
"6822","MOAR006_A375_24H:P16"
"6823","MOAR007_A375_24H:A16"
"6824","MOAR007_A375_24H:A22"
"6825","MOAR007_A375_24H:B19"
"6826","MOAR007_A375_24H:C04"
"6827","MOAR007_A375_24H:C13"
"6828","MOAR007_A375_24H:C16"
"6829","MOAR007_A375_24H:D04"
"6830","MOAR007_A375_24H:E16"
"6831","MOAR007_A375_24H:E19"
"6832","MOAR007_A375_24H:F04"
"6833","MOAR007_A375_24H:F10"
"6834","MOAR007_A375_24H:G04"
"6835","MOAR007_A375_24H:G19"
"6836","MOAR007_A375_24H:G22"
"6837","MOAR007_A375_24H:H22"
"6838","MOAR007_A375_24H:I01"
"6839","MOAR007_A375_24H:I07"
"6840","MOAR007_A375_24H:J04"
"6841","MOAR007_A375_24H:J22"
"6842","MOAR007_A375_24H:K04"
"6843","MOAR007_A375_24H:K22"
"6844","MOAR007_A375_24H:L01"
"6845","MOAR007_A375_24H:L07"
"6846","MOAR007_A375_24H:L22"
"6847","MOAR007_A375_24H:M01"
"6848","MOAR007_A375_24H:M04"
"6849","MOAR007_A375_24H:O22"
"6850","MOAR007_A375_24H:P01"
"6851","NMH001_FIBRNPC_24H:BRD-A00150179-001-01-3:10"
"6852","NMH001_FIBRNPC_24H:BRD-A09828896-001-01-7:10"
"6853","NMH001_FIBRNPC_24H:BRD-A13982089-005-01-4:10"
"6854","NMH001_FIBRNPC_24H:BRD-A40163033-001-01-4:10"
"6855","NMH001_FIBRNPC_24H:BRD-A42264566-001-01-3:10"
"6856","NMH001_FIBRNPC_24H:BRD-K02603382-001-01-0:10"
"6857","NMH001_FIBRNPC_24H:BRD-K12539581-001-18-7:10"
"6858","NMH001_FIBRNPC_24H:BRD-K13629382-051-05-8:10"
"6859","NMH001_FIBRNPC_24H:BRD-K17219111-001-01-6:10"
"6860","NMH001_FIBRNPC_24H:BRD-K19653414-001-01-8:10"
"6861","NMH001_FIBRNPC_24H:BRD-K27803479-001-01-1:10"
"6862","NMH001_FIBRNPC_24H:BRD-K32501161-001-02-5:10"
"6863","NMH001_FIBRNPC_24H:BRD-K47289124-001-02-6:10"
"6864","NMH001_FIBRNPC_24H:BRD-K60690191-001-01-7:10"
"6865","NMH001_FIBRNPC_24H:BRD-K74865981-001-01-3:10"
"6866","NMH001_FIBRNPC_24H:BRD-K81418486-001-28-5:10"
"6867","NMH001_FIBRNPC_24H:BRD-K89997465-001-08-7:10"
"6868","NMH001_NPC_24H:C04"
"6869","NMH001_NPC_24H:D21"
"6870","NMH001_NPC_24H:G19"
"6871","NMH001_NPC_24H:G21"
"6872","NMH001_NPC_24H:H18"
"6873","NMH001_NPC_24H:I05"
"6874","NMH001_NPC_24H:L22"
"6875","NMH001_NPC_24H:N23"
"6876","NMH001_NPC_24H:P16"
"6877","NMH002_FIBRNPC_24H:BRD-A07824748-001-08-3:10"
"6878","NMH002_FIBRNPC_24H:BRD-A19500257-001-03-9:10"
"6879","NMH002_FIBRNPC_24H:BRD-A22997170-001-04-4:10"
"6880","NMH002_FIBRNPC_24H:BRD-A54024781-001-02-3:10"
"6881","NMH002_FIBRNPC_24H:BRD-A63989068-001-01-2:10"
"6882","NMH002_FIBRNPC_24H:BRD-A72666989-001-01-1:10"
"6883","NMH002_FIBRNPC_24H:BRD-A77144340-001-01-8:10"
"6884","NMH002_FIBRNPC_24H:BRD-A94810754-001-03-8:10"
"6885","NMH002_FIBRNPC_24H:BRD-K01292756-001-20-1:10"
"6886","NMH002_FIBRNPC_24H:BRD-K03816923-001-08-8:10"
"6887","NMH002_FIBRNPC_24H:BRD-K04923131-001-11-3:10"
"6888","NMH002_FIBRNPC_24H:BRD-K06854232-001-10-8:10"
"6889","NMH002_FIBRNPC_24H:BRD-K07103434-096-01-4:10"
"6890","NMH002_FIBRNPC_24H:BRD-K08135697-001-02-5:10"
"6891","NMH002_FIBRNPC_24H:BRD-K08807999-001-01-6:10"
"6892","NMH002_FIBRNPC_24H:BRD-K08856548-001-03-5:10"
"6893","NMH002_FIBRNPC_24H:BRD-K17820047-001-03-6:10"
"6894","NMH002_FIBRNPC_24H:BRD-K22503835-001-08-6:10"
"6895","NMH002_FIBRNPC_24H:BRD-K23875128-001-09-1:10"
"6896","NMH002_FIBRNPC_24H:BRD-K23984367-075-10-3:10"
"6897","NMH002_FIBRNPC_24H:BRD-K27316855-001-10-9:10"
"6898","NMH002_FIBRNPC_24H:BRD-K27499107-001-04-2:10"
"6899","NMH002_FIBRNPC_24H:BRD-K30984264-003-10-0:10"
"6900","NMH002_FIBRNPC_24H:BRD-K35483542-001-05-6:10"
"6901","NMH002_FIBRNPC_24H:BRD-K35923252-001-03-6:10"
"6902","NMH002_FIBRNPC_24H:BRD-K37885773-001-01-9:10"
"6903","NMH002_FIBRNPC_24H:BRD-K38775274-001-17-1:10"
"6904","NMH002_FIBRNPC_24H:BRD-K39096267-001-01-4:10"
"6905","NMH002_FIBRNPC_24H:BRD-K49685476-001-11-8:10"
"6906","NMH002_FIBRNPC_24H:BRD-K50590187-001-17-3:10"
"6907","NMH002_FIBRNPC_24H:BRD-K54168243-001-01-0:10"
"6908","NMH002_FIBRNPC_24H:BRD-K59184148-001-13-3:10"
"6909","NMH002_FIBRNPC_24H:BRD-K60623809-001-04-6:10"
"6910","NMH002_FIBRNPC_24H:BRD-K61250553-003-24-9:10"
"6911","NMH002_FIBRNPC_24H:BRD-K61480498-001-03-8:10"
"6912","NMH002_FIBRNPC_24H:BRD-K69023402-001-04-1:10"
"6913","NMH002_FIBRNPC_24H:BRD-K71879491-001-30-9:10"
"6914","NMH002_FIBRNPC_24H:BRD-K76097666-001-03-9:10"
"6915","NMH002_FIBRNPC_24H:BRD-K76723084-001-19-0:10"
"6916","NMH002_FIBRNPC_24H:BRD-K76894938-001-01-5:10"
"6917","NMH002_FIBRNPC_24H:BRD-K77947974-001-14-8:10"
"6918","NMH002_FIBRNPC_24H:BRD-K78689929-001-02-6:10"
"6919","NMH002_FIBRNPC_24H:BRD-K82088145-001-03-1:10"
"6920","NMH002_FIBRNPC_24H:BRD-K82681249-001-01-2:10"
"6921","NMH002_FIBRNPC_24H:BRD-K85133207-001-01-1:10"
"6922","NMH002_FIBRNPC_24H:BRD-K85479953-001-08-9:10"
"6923","NMH002_FIBRNPC_24H:BRD-K88742110-001-01-2:10"
"6924","NMH002_FIBRNPC_24H:BRD-K89085489-001-14-1:10"
"6925","NMH002_FIBRNPC_24H:BRD-K94176593-001-04-5:10"
"6926","NMH002_FIBRNPC_24H:BRD-K95785537-001-19-9:10"
"6927","NMH002_FIBRNPC_24H:BRD-K99792991-001-29-9:10"
"6928","NMH002_FIBRNPC_24H:BRD-K99964838-001-05-1:10"
"6929","NMH002_FIBRNPC_24H:BRD-M74254599-001-02-0:10"
"6930","NMH002_NEU_24H:BRD-K78689929-001-02-6:10"
"6931","NMH002_NPC_24H:BRD-A19037878-001-02-3:10"
"6932","NMH002_NPC_24H:BRD-A50287119-001-01-5:10"
"6933","NMH002_NPC_24H:BRD-A54024781-001-02-3:10"
"6934","NMH002_NPC_24H:BRD-A63989068-001-01-2:10"
"6935","NMH002_NPC_24H:BRD-A64228451-001-07-6:10"
"6936","NMH002_NPC_24H:BRD-A72024019-001-01-7:10"
"6937","NMH002_NPC_24H:BRD-A73908300-001-03-4:10"
"6938","NMH002_NPC_24H:BRD-A79067928-001-04-3:10"
"6939","NMH002_NPC_24H:BRD-K02526760-001-02-3:10"
"6940","NMH002_NPC_24H:BRD-K04722205-001-01-1:10"
"6941","NMH002_NPC_24H:BRD-K04923131-001-11-3:10"
"6942","NMH002_NPC_24H:BRD-K05396879-001-06-7:10"
"6943","NMH002_NPC_24H:BRD-K06080977-001-14-1:10"
"6944","NMH002_NPC_24H:BRD-K08316444-001-06-8:10"
"6945","NMH002_NPC_24H:BRD-K08856548-001-03-5:10"
"6946","NMH002_NPC_24H:BRD-K12184916-001-08-9:10"
"6947","NMH002_NPC_24H:BRD-K13927029-001-02-7:10"
"6948","NMH002_NPC_24H:BRD-K14221870-001-02-4:10"
"6949","NMH002_NPC_24H:BRD-K17476933-001-04-2:10"
"6950","NMH002_NPC_24H:BRD-K17820047-001-03-6:10"
"6951","NMH002_NPC_24H:BRD-K20697946-001-01-9:10"
"6952","NMH002_NPC_24H:BRD-K20986251-001-10-6:10"
"6953","NMH002_NPC_24H:BRD-K22503835-001-08-6:10"
"6954","NMH002_NPC_24H:BRD-K23984367-075-10-3:10"
"6955","NMH002_NPC_24H:BRD-K24656285-001-04-4:10"
"6956","NMH002_NPC_24H:BRD-K27305650-001-11-7:10"
"6957","NMH002_NPC_24H:BRD-K27332342-001-01-6:10"
"6958","NMH002_NPC_24H:BRD-K27499107-001-04-2:10"
"6959","NMH002_NPC_24H:BRD-K30984264-003-10-0:10"
"6960","NMH002_NPC_24H:BRD-K33127281-001-02-3:10"
"6961","NMH002_NPC_24H:BRD-K35307346-001-04-8:10"
"6962","NMH002_NPC_24H:BRD-K37312348-001-12-7:10"
"6963","NMH002_NPC_24H:BRD-K37846922-001-08-6:10"
"6964","NMH002_NPC_24H:BRD-K39096267-001-01-4:10"
"6965","NMH002_NPC_24H:BRD-K39356024-001-15-6:10"
"6966","NMH002_NPC_24H:BRD-K41179159-001-02-3:10"
"6967","NMH002_NPC_24H:BRD-K42624714-001-03-3:10"
"6968","NMH002_NPC_24H:BRD-K43571060-001-06-8:10"
"6969","NMH002_NPC_24H:BRD-K43797669-001-16-3:10"
"6970","NMH002_NPC_24H:BRD-K45528773-001-04-9:10"
"6971","NMH002_NPC_24H:BRD-K45882009-001-06-1:10"
"6972","NMH002_NPC_24H:BRD-K46918889-001-02-6:10"
"6973","NMH002_NPC_24H:BRD-K54330070-001-12-1:10"
"6974","NMH002_NPC_24H:BRD-K54729176-001-01-0:10"
"6975","NMH002_NPC_24H:BRD-K54771420-001-09-9:10"
"6976","NMH002_NPC_24H:BRD-K57139258-001-01-0:10"
"6977","NMH002_NPC_24H:BRD-K59184148-001-13-3:10"
"6978","NMH002_NPC_24H:BRD-K59406868-001-01-3:10"
"6979","NMH002_NPC_24H:BRD-K60303132-001-03-5:10"
"6980","NMH002_NPC_24H:BRD-K61250553-003-24-9:10"
"6981","NMH002_NPC_24H:BRD-K61480498-001-03-8:10"
"6982","NMH002_NPC_24H:BRD-K61559475-001-07-7:10"
"6983","NMH002_NPC_24H:BRD-K71879491-001-30-9:10"
"6984","NMH002_NPC_24H:BRD-K74148702-001-05-3:10"
"6985","NMH002_NPC_24H:BRD-K76894938-001-01-5:10"
"6986","NMH002_NPC_24H:BRD-K77175907-001-04-9:10"
"6987","NMH002_NPC_24H:BRD-K77345217-001-04-3:10"
"6988","NMH002_NPC_24H:BRD-K78689929-001-02-6:10"
"6989","NMH002_NPC_24H:BRD-K79254416-001-11-9:10"
"6990","NMH002_NPC_24H:BRD-K79254416-001-12-7:10"
"6991","NMH002_NPC_24H:BRD-K85479953-001-08-9:10"
"6992","NMH002_NPC_24H:BRD-K92870997-001-14-6:10"
"6993","NMH002_NPC_24H:BRD-K93258693-001-12-4:10"
"6994","NMH002_NPC_24H:BRD-K93300946-001-01-2:10"
"6995","NMH002_NPC_24H:BRD-K93754473-001-16-9:10"
"6996","NMH002_NPC_24H:BRD-K93754473-048-14-5:10"
"6997","NMH002_NPC_24H:BRD-K95785537-001-19-9:10"
"6998","NMH002_NPC_24H:BRD-K97808269-001-01-9:10"
"6999","NMH002_NPC_24H:BRD-K99792991-001-29-9:10"
"7000","PBIOA003_XC.L10_24H:B16"
"7001","PBIOA003_XC.L10_24H:C19"
"7002","PBIOA003_XC.L10_24H:C20"
"7003","PBIOA003_XC.L10_24H:C21"
"7004","PBIOA003_XC.L10_24H:C22"
"7005","PBIOA003_XC.L10_24H:C24"
"7006","PBIOA003_XC.L10_24H:D16"
"7007","PBIOA003_XC.L10_24H:E07"
"7008","PBIOA003_XC.L10_24H:G14"
"7009","PBIOA003_XC.L10_24H:G18"
"7010","PBIOA003_XC.L10_24H:G22"
"7011","PBIOA003_XC.L10_24H:I10"
"7012","PBIOA003_XC.L10_24H:K07"
"7013","PBIOA003_XC.L10_24H:K08"
"7014","PBIOA003_XC.L10_24H:K09"
"7015","PBIOA003_XC.L10_24H:K10"
"7016","PBIOA003_XC.L10_24H:K11"
"7017","PBIOA003_XC.L10_24H:K12"
"7018","PBIOA003_XC.L10_24H:K13"
"7019","PBIOA003_XC.L10_24H:K16"
"7020","PBIOA003_XC.L10_24H:K19"
"7021","PBIOA003_XC.L10_24H:M16"
"7022","PBIOA003_XC.L10_24H:N04"
"7023","PBIOA003_XC.L10_24H:N13"
"7024","PBIOA003_XC.L10_24H:O01"
"7025","PBIOA003_XC.L10_24H:O02"
"7026","PBIOA003_XC.L10_24H:O03"
"7027","PBIOA003_XC.L10_24H:O04"
"7028","PBIOA003_XC.L10_24H:O05"
"7029","PBIOA003_XC.L10_24H:O06"
"7030","PBIOA003_XC.L10_24H:O16"
"7031","PBIOA003_XC.R10_24H:B16"
"7032","PBIOA003_XC.R10_24H:C20"
"7033","PBIOA003_XC.R10_24H:C22"
"7034","PBIOA003_XC.R10_24H:D16"
"7035","PBIOA003_XC.R10_24H:G14"
"7036","PBIOA003_XC.R10_24H:G15"
"7037","PBIOA003_XC.R10_24H:G16"
"7038","PBIOA003_XC.R10_24H:G18"
"7039","PBIOA003_XC.R10_24H:G22"
"7040","PBIOA003_XC.R10_24H:I10"
"7041","PBIOA003_XC.R10_24H:K07"
"7042","PBIOA003_XC.R10_24H:K11"
"7043","PBIOA003_XC.R10_24H:K12"
"7044","PBIOA003_XC.R10_24H:K16"
"7045","PBIOA003_XC.R10_24H:M16"
"7046","PBIOA003_XC.R10_24H:N04"
"7047","PBIOA003_XC.R10_24H:O01"
"7048","PBIOA003_XC.R10_24H:O02"
"7049","PBIOA003_XC.R10_24H:O03"
"7050","PBIOA003_XC.R10_24H:O04"
"7051","PBIOA003_XC.R10_24H:O05"
"7052","PBIOA003_XC.R10_24H:O16"
"7053","PBIOA004_XC.L10_24H:B10"
"7054","PBIOA004_XC.L10_24H:C20"
"7055","PBIOA004_XC.L10_24H:D04"
"7056","PBIOA004_XC.L10_24H:G14"
"7057","PBIOA004_XC.L10_24H:G15"
"7058","PBIOA004_XC.L10_24H:G18"
"7059","PBIOA004_XC.L10_24H:G22"
"7060","PBIOA004_XC.L10_24H:H22"
"7061","PBIOA004_XC.L10_24H:I01"
"7062","PBIOA004_XC.L10_24H:I19"
"7063","PBIOA004_XC.L10_24H:I22"
"7064","PBIOA004_XC.L10_24H:K07"
"7065","PBIOA004_XC.L10_24H:K08"
"7066","PBIOA004_XC.L10_24H:K09"
"7067","PBIOA004_XC.L10_24H:K13"
"7068","PBIOA004_XC.L10_24H:L01"
"7069","PBIOA004_XC.L10_24H:L16"
"7070","PBIOA004_XC.L10_24H:N04"
"7071","PBIOA004_XC.L10_24H:O02"
"7072","PBIOA004_XC.L10_24H:O04"
"7073","PBIOA004_XC.L10_24H:O07"
"7074","PBIOA004_XC.L10_24H:P01"
"7075","PBIOA004_XC.L10_24H:P04"
"7076","PBIOA004_XC.L10_24H:P13"
"7077","PBIOA004_XC.R10_24H:A19"
"7078","PBIOA004_XC.R10_24H:B10"
"7079","PBIOA004_XC.R10_24H:C04"
"7080","PBIOA004_XC.R10_24H:C16"
"7081","PBIOA004_XC.R10_24H:C19"
"7082","PBIOA004_XC.R10_24H:C20"
"7083","PBIOA004_XC.R10_24H:C23"
"7084","PBIOA004_XC.R10_24H:C24"
"7085","PBIOA004_XC.R10_24H:G14"
"7086","PBIOA004_XC.R10_24H:G16"
"7087","PBIOA004_XC.R10_24H:G17"
"7088","PBIOA004_XC.R10_24H:G18"
"7089","PBIOA004_XC.R10_24H:G22"
"7090","PBIOA004_XC.R10_24H:H22"
"7091","PBIOA004_XC.R10_24H:I01"
"7092","PBIOA004_XC.R10_24H:I19"
"7093","PBIOA004_XC.R10_24H:I22"
"7094","PBIOA004_XC.R10_24H:K07"
"7095","PBIOA004_XC.R10_24H:K08"
"7096","PBIOA004_XC.R10_24H:K11"
"7097","PBIOA004_XC.R10_24H:K12"
"7098","PBIOA004_XC.R10_24H:K13"
"7099","PBIOA004_XC.R10_24H:L01"
"7100","PBIOA004_XC.R10_24H:L16"
"7101","PBIOA004_XC.R10_24H:N04"
"7102","PBIOA004_XC.R10_24H:O01"
"7103","PBIOA004_XC.R10_24H:O02"
"7104","PBIOA004_XC.R10_24H:O03"
"7105","PBIOA004_XC.R10_24H:O04"
"7106","PBIOA004_XC.R10_24H:O06"
"7107","PBIOA004_XC.R10_24H:O07"
"7108","PBIOA004_XC.R10_24H:P01"
"7109","PBIOA004_XC.R10_24H:P13"
"7110","PBIOA004_XC.R10_24H:P16"
"7111","PBIOA005_XC.L10_24H:A13"
"7112","PBIOA005_XC.L10_24H:A19"
"7113","PBIOA005_XC.L10_24H:B22"
"7114","PBIOA005_XC.L10_24H:C19"
"7115","PBIOA005_XC.L10_24H:C20"
"7116","PBIOA005_XC.L10_24H:C21"
"7117","PBIOA005_XC.L10_24H:C22"
"7118","PBIOA005_XC.L10_24H:C24"
"7119","PBIOA005_XC.L10_24H:D04"
"7120","PBIOA005_XC.L10_24H:D10"
"7121","PBIOA005_XC.L10_24H:D19"
"7122","PBIOA005_XC.L10_24H:F01"
"7123","PBIOA005_XC.L10_24H:F04"
"7124","PBIOA005_XC.L10_24H:F19"
"7125","PBIOA005_XC.L10_24H:G07"
"7126","PBIOA005_XC.L10_24H:G14"
"7127","PBIOA005_XC.L10_24H:G15"
"7128","PBIOA005_XC.L10_24H:G16"
"7129","PBIOA005_XC.L10_24H:G17"
"7130","PBIOA005_XC.L10_24H:G18"
"7131","PBIOA005_XC.L10_24H:G19"
"7132","PBIOA005_XC.L10_24H:I19"
"7133","PBIOA005_XC.L10_24H:J04"
"7134","PBIOA005_XC.L10_24H:K01"
"7135","PBIOA005_XC.L10_24H:K04"
"7136","PBIOA005_XC.L10_24H:K08"
"7137","PBIOA005_XC.L10_24H:K09"
"7138","PBIOA005_XC.L10_24H:K10"
"7139","PBIOA005_XC.L10_24H:K11"
"7140","PBIOA005_XC.L10_24H:K12"
"7141","PBIOA005_XC.L10_24H:L10"
"7142","PBIOA005_XC.L10_24H:L16"
"7143","PBIOA005_XC.L10_24H:M16"
"7144","PBIOA005_XC.L10_24H:N07"
"7145","PBIOA005_XC.L10_24H:O02"
"7146","PBIOA005_XC.L10_24H:O03"
"7147","PBIOA005_XC.L10_24H:O04"
"7148","PBIOA005_XC.L10_24H:O05"
"7149","PBIOA005_XC.L10_24H:O06"
"7150","PBIOA005_XC.L10_24H:O16"
"7151","PBIOA005_XC.L10_24H:P04"
"7152","PBIOA005_XC.L10_24H:P07"
"7153","PBIOA005_XC.L10_24H:P13"
"7154","PBIOA005_XC.R10_24H:A13"
"7155","PBIOA005_XC.R10_24H:A19"
"7156","PBIOA005_XC.R10_24H:C19"
"7157","PBIOA005_XC.R10_24H:C20"
"7158","PBIOA005_XC.R10_24H:C24"
"7159","PBIOA005_XC.R10_24H:D04"
"7160","PBIOA005_XC.R10_24H:D10"
"7161","PBIOA005_XC.R10_24H:F01"
"7162","PBIOA005_XC.R10_24H:G07"
"7163","PBIOA005_XC.R10_24H:G13"
"7164","PBIOA005_XC.R10_24H:G14"
"7165","PBIOA005_XC.R10_24H:G15"
"7166","PBIOA005_XC.R10_24H:G16"
"7167","PBIOA005_XC.R10_24H:G17"
"7168","PBIOA005_XC.R10_24H:G18"
"7169","PBIOA005_XC.R10_24H:G19"
"7170","PBIOA005_XC.R10_24H:I19"
"7171","PBIOA005_XC.R10_24H:J19"
"7172","PBIOA005_XC.R10_24H:K01"
"7173","PBIOA005_XC.R10_24H:K07"
"7174","PBIOA005_XC.R10_24H:K08"
"7175","PBIOA005_XC.R10_24H:K09"
"7176","PBIOA005_XC.R10_24H:K11"
"7177","PBIOA005_XC.R10_24H:K12"
"7178","PBIOA005_XC.R10_24H:L13"
"7179","PBIOA005_XC.R10_24H:L16"
"7180","PBIOA005_XC.R10_24H:M16"
"7181","PBIOA005_XC.R10_24H:N07"
"7182","PBIOA005_XC.R10_24H:O01"
"7183","PBIOA005_XC.R10_24H:O02"
"7184","PBIOA005_XC.R10_24H:O03"
"7185","PBIOA005_XC.R10_24H:O04"
"7186","PBIOA005_XC.R10_24H:O05"
"7187","PBIOA005_XC.R10_24H:O06"
"7188","PBIOA005_XC.R10_24H:O16"
"7189","PBIOA005_XC.R10_24H:P04"
